-0.00085
-0.00015
0.00046
0.00079
0.00085
0.00095
0.00122
0.00165
0.00189
0.00171
0.00116
0.00064
0.00064
0.00125
0.00214
0.00259
0.00217
0.00095
-0.00046
-0.00137
-0.00143
-0.00092
-0.00046
-0.00064
-0.00146
-0.00250
-0.00314
-0.00305
-0.00241
-0.00168
-0.00116
-0.00082
-0.00046
0.00021
0.00107
0.00168
0.00171
0.00110
0.00024
-0.00037
-0.00046
-0.00018
-0.00009
-0.00058
-0.00165
-0.00284
-0.00357
-0.00354
-0.00293
-0.00220
-0.00177
-0.00168
-0.00162
-0.00128
-0.00064
0.00003
0.00034
0.00006
-0.00049
-0.00085
-0.00055
0.00046
0.00168
0.00253
0.00259
0.00201
0.00119
0.00058
0.00040
0.00043
0.00034
-0.00018
-0.00101
-0.00189
-0.00247
-0.00269
-0.00262
-0.00235
-0.00195
-0.00131
-0.00037
0.00073
0.00168
0.00217
0.00204
0.00162
0.00131
0.00140
0.00183
0.00226
0.00226
0.00165
0.00073
-0.00006
-0.00043
-0.00040
-0.00034
-0.00052
-0.00098
-0.00137
-0.00134
-0.00076
0.00006
0.00064
0.00064
0.00018
-0.00034
-0.00043
-0.00006
0.00043
0.00055
0.00000
-0.00110
-0.00220
-0.00275
-0.00262
-0.00201
-0.00134
-0.00092
-0.00070
-0.00046
0.00003
0.00070
0.00128
0.00153
0.00140
0.00101
0.00070
0.00061
0.00070
0.00076
0.00058
0.00021
-0.00024
-0.00052
-0.00052
-0.00027
0.00018
0.00064
0.00104
0.00125
0.00116
0.00070
-0.00003
-0.00082
-0.00131
-0.00128
-0.00073
0.00003
0.00061
0.00073
0.00043
-0.00006
-0.00046
-0.00058
-0.00046
-0.00021
0.00003
0.00027
0.00052
0.00076
0.00092
0.00092
0.00073
0.00049
0.00027
0.00015
0.00006
-0.00015
-0.00058
-0.00113
-0.00168
-0.00204
-0.00208
-0.00174
-0.00101
0.00000
0.00113
0.00217
0.00284
0.00290
0.00244
0.00168
0.00095
0.00043
0.00009
-0.00027
-0.00079
-0.00134
-0.00156
-0.00122
-0.00049
0.00027
0.00058
0.00037
-0.00012
-0.00046
-0.00043
-0.00021
-0.00018
-0.00055
-0.00110
-0.00134
-0.00095
0.00003
0.00107
0.00171
0.00192
0.00201
0.00241
0.00308
0.00366
0.00363
0.00287
0.00180
0.00107
0.00089
0.00101
0.00079
-0.00015
-0.00162
-0.00296
-0.00360
-0.00351
-0.00290
-0.00217
-0.00128
-0.00015
0.00113
0.00208
0.00214
0.00113
-0.00024
-0.00107
-0.00082
0.00009
0.00064
0.00024
-0.00073
-0.00110
-0.00006
0.00177
0.00278
0.00186
-0.00034
-0.00156
0.00006
0.00397
0.00687
0.00549
0.00003
-0.00439
-0.00052
0.01529
0.03802
0.05481
0.05167
0.02283
-0.02386
-0.06976
-0.09546
-0.09161
-0.06366
-0.02734
0.00131
0.01480
0.01584
0.01199
0.00876
0.00650
0.00339
0.00061
0.00385
0.01898
0.04477
0.06985
0.07785
0.05835
0.01602
-0.02982
-0.05621
-0.05081
-0.01938
0.01865
0.04309
0.04504
0.02960
0.00900
-0.00751
-0.01816
-0.02554
-0.03006
-0.02731
-0.01263
0.01160
0.03333
0.03735
0.01660
-0.02060
-0.05396
-0.06433
-0.04657
-0.01312
0.01477
0.02136
0.00565
-0.02014
-0.04037
-0.04617
-0.03815
-0.02225
-0.00342
0.01657
0.03641
0.05173
0.05533
0.04245
0.01611
-0.01224
-0.02890
-0.02631
-0.00775
0.01520
0.03076
0.03403
0.02835
0.02054
0.01453
0.00864
-0.00180
-0.01880
-0.03824
-0.05127
-0.05026
